,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value
783,2023-01-19 09:06:56,2023-01-18,ACCD,"Accolade, Inc.",Singh Rajeev,CEO,S - Sale+OE,$9.96,-276,805484,0%,"-$2,750"
784,2023-01-19 09:06:32,2023-01-18,YORW,York Water Co,Hand Joseph Thomas,"CEO, Pres",P - Purchase,$42.90,227,25915,+1%,"+$9,750"
785,2023-01-19 08:51:18,2023-01-18,YORW,York Water Co,Poff Matthew E,CFO,P - Purchase,$42.90,3,4669,0%,+$130
786,2023-01-19 08:43:44,2023-01-18,YORW,York Water Co,Snyder Mark S,VP-Engineering,P - Purchase,$42.90,8,3189,0%,+$325
787,2023-01-19 08:32:03,2023-01-18,YORW,York Water Co,Wheeler Mark A,COO,P - Purchase,$42.90,114,4265,+3%,"+$4,875"
788,2023-01-19 08:20:21,2023-01-18,YORW,York Water Co,Bracey Vernon L,VP- Customer Service,P - Purchase,$42.90,12,1471,+1%,+$520
789,2023-01-19 06:05:09,2023-01-18,TCON,"Tracon Pharmaceuticals, Inc.",Theuer Charles,"Pres, CEO",P - Purchase,$1.62,6800,339918,+2%,"+$11,016"
790,2023-01-19 06:00:12,2022-12-21,TCON,"Tracon Pharmaceuticals, Inc.",Larue William R,Dir,S - Sale,$1.26,-120,7763,-2%,-$151
791,2023-01-18 21:59:37,2022-11-01,ENZ,"Healthtech Solutions, Inc./Ut",Wolf James G.,10%,P - Purchase,$2.15,23000,4233500,+1%,"+$49,400"
792,2023-01-18 21:45:30,2023-01-17,OPAL,Opal Fuels Inc.,"Arclight Ctc Holdings Ii, L.P.",10%,S - Sale,$6.96,-11100,9437482,0%,"-$77,256"
793,2023-01-18 21:41:30,2023-01-13,BMRN,Biomarin Pharmaceutical Inc,Bienaime Jean Jacques,CEO,S - Sale+OE,$111.90,-20000,567957,-3%,"-$2,238,000"
794,2023-01-18 21:30:10,2023-01-13,SRG,Seritage Growth Properties,Lampert Edward S,10%,S - Sale,$12.30,-1200,15483291,0%,"-$14,763"
795,2023-01-18 21:05:14,2023-01-13,BOWL,Bowlero Corp.,Shannon Thomas F.,"CEO, 10%",S - Sale,$14.14,-70973,1621918,-4%,"-$1,003,558"
796,2023-01-18 21:02:00,2023-01-17,PSMT,Pricesmart Inc,Von Chong Jesus,EVP-Foods Merchandising,S - Sale,$70.41,-1000,25134,-4%,"-$70,411"
797,2023-01-18 21:01:34,2023-01-18,PSMT,Pricesmart Inc,Hanson Gordon H.,Dir,S - Sale,$68.79,-1450,4707,-24%,"-$99,748"
798,2023-01-18 21:00:56,2023-01-12,PSMT,Pricesmart Inc,Bianchi Ana Luisa,EVP-Chief Merch. Officer,S - Sale,$70.38,-1092,21178,-5%,"-$76,852"
799,2023-01-18 21:00:28,2023-01-13,PSMT,Pricesmart Inc,Bahrambeygui Sherry S.,CEO,S - Sale,$70.20,-30000,208034,-13%,"-$2,105,940"
800,2023-01-18 20:49:42,2023-01-17,SIBN,"Si-Bone, Inc.",Dunn Jeffrey W,Dir,S - Sale,$16.14,-1739,213665,-1%,"-$28,074"
801,2023-01-18 20:49:02,2023-01-17,SIBN,"Si-Bone, Inc.",Pisetsky Michael A,"SVP, Ops, Adm, Chief Legal Ofr",S - Sale,$16.18,-399,172108,0%,"-$6,457"
802,2023-01-18 20:48:08,2023-01-17,SIBN,"Si-Bone, Inc.",Recupero Anthony J,"Pres, Commercial Ops",S - Sale,$16.09,-1948,237901,-1%,"-$31,336"
803,2023-01-18 20:29:00,2023-01-17,MRSN,"Mersana Therapeutics, Inc.",Yang Arvin,"SVP, Chief Medical Officer",S - Sale+OE,$5.74,-2209,30821,-7%,"-$12,680"
804,2023-01-18 20:24:37,2023-01-17,MRSN,"Mersana Therapeutics, Inc.",Protopapas Anna,"Pres, CEO",S - Sale+OE,$5.74,-17346,361240,-5%,"-$99,566"
805,2023-01-18 20:20:02,2023-01-17,MRSN,"Mersana Therapeutics, Inc.",Mandelia Ashish,"VP, Controller",S - Sale+OE,$5.74,-3575,13619,-21%,"-$20,521"
806,2023-01-18 20:19:09,2023-01-17,IONS,Ionis Pharmaceuticals Inc,Klein Joseph III,Dir,S - Sale,$40.00,-2000,22891,-8%,"-$80,000"
807,2023-01-18 20:18:46,2023-01-17,MRSN,"Mersana Therapeutics, Inc.",Misra Tushar,"SVP, CMO",S - Sale+OE,$5.74,-458,5930,-7%,"-$2,629"
808,2023-01-18 20:18:25,2023-01-17,ARQT,"Arcutis Biotherapeutics, Inc.",Welgus Howard G.,Dir,S - Sale+OE,$13.72,-8500,190816,-4%,"-$116,655"
809,2023-01-18 20:14:59,2023-01-17,MRSN,"Mersana Therapeutics, Inc.",Lowinger Timothy B,"SVP, Chief Sci., Tech. Officer",S - Sale+OE,$5.74,-6233,180363,-3%,"-$35,777"
810,2023-01-18 20:12:26,2023-01-17,MRSN,"Mersana Therapeutics, Inc.",Deschuytner Brian,"SVP, CFO",S - Sale+OE,$5.74,-5131,32781,-14%,"-$29,452"
811,2023-01-18 20:09:39,2023-01-17,MRSN,"Mersana Therapeutics, Inc.",Carvajal Alejandra,"SVP, GC",S - Sale+OE,$5.74,-782,11020,-7%,"-$4,489"
812,2023-01-18 20:04:00,2023-01-13,AXNX,"Axonics, Inc.",Cohen Raymond W,CEO,S - Sale,$65.94,-40736,108899,-27%,"-$2,686,001"
813,2023-01-18 20:03:46,2023-01-13,AXNX,"Axonics, Inc.",Ford Alfred J Jr,Chief Commercial Officer,S - Sale+OE,$66.40,-36015,36773,-49%,"-$2,391,415"
814,2023-01-18 19:47:00,2023-01-17,TEAM,Atlassian Corp,Farquhar Scott,"Co-CEO, Co-Founder, 10%",S - Sale,$150.79,-8614,447928,-2%,"-$1,298,923"
815,2023-01-18 19:46:35,2023-01-17,TEAM,Atlassian Corp,Cannon-Brookes Michael,"Co-CEO, Co-Founder, 10%",S - Sale,$150.79,-8614,447928,-2%,"-$1,298,927"
816,2023-01-18 19:36:58,2023-01-17,RBLX,Roblox Corp,Donato Craig,Chief Business Officer,S - Sale,$37.48,-2000,1230491,0%,"-$74,960"
817,2023-01-18 19:24:03,2023-01-13,HRT,Hireright Holdings Corp,Rjc Gis Holdings LLC,10%,S - Sale,$12.02,-17062,10878907,0%,"-$205,085"
818,2023-01-18 19:12:46,2023-01-18,W,Wayfair Inc.,Oblak Steve,Chief Commercial Officer,S - Sale+OE,$44.40,-854,183941,0%,"-$37,918"
819,2023-01-18 19:09:18,2023-01-14,MORF,"Morphic Holding, Inc.",Devaul William,"GC, Secretary",S - Sale+OE,$30.63,-1169,23739,-5%,"-$35,805"
820,2023-01-18 19:08:27,2023-01-14,MORF,"Morphic Holding, Inc.",Farrell Robert E Jr,"SVP Finance, CAO",S - Sale+OE,$30.63,-1248,22222,-5%,"-$38,224"
821,2023-01-18 19:07:51,2023-01-17,HALO,"Halozyme Therapeutics, Inc.",Labarre Michael J.,"SVP, CHIEF TECHNICAL OFFICER",S - Sale,$50.46,-10000,143137,-7%,"-$504,590"
822,2023-01-18 19:07:47,2023-01-14,MORF,"Morphic Holding, Inc.",Rogers Bruce,Pres,S - Sale+OE,$30.63,-1778,116192,-2%,"-$54,458"
823,2023-01-18 19:07:45,2023-01-17,MYO,"Myomo, Inc.",Mitchell Micah,Chief Commerical Officer,P - Purchase,$0.33,15384,64815,+31%,"+$5,000"
824,2023-01-18 19:07:31,2023-01-13,ZUO,Zuora Inc,Shenkan Amy Guggenheim,Dir,S - Sale,$6.69,-4133,40087,-9%,"-$27,639"
825,2023-01-18 19:06:38,2023-01-14,MORF,"Morphic Holding, Inc.",Schegerin Marc,"CFO, COO",S - Sale+OE,$30.63,-1670,16212,-9%,"-$51,150"
826,2023-01-18 19:05:54,2023-01-17,NKTX,"Nkarta, Inc.",Trager James,Chief Scientific Officer,S - Sale+OE,$5.49,-1115,98557,-1%,"-$6,121"
827,2023-01-18 19:05:41,2023-01-14,MORF,"Morphic Holding, Inc.",Tipirneni Praveen P.,"Pres, CEO",S - Sale+OE,$30.63,-4027,12679,-24%,"-$123,338"
828,2023-01-18 19:05:19,2023-01-17,NKTX,"Nkarta, Inc.",Shook David,Chief Medical Officer,S - Sale+OE,$5.49,-175,60302,0%,-$961
829,2023-01-18 19:05:14,2023-01-13,ZUO,Zuora Inc,Clayton Laura A.,Dir,S - Sale,$6.69,-4133,40087,-9%,"-$27,642"
830,2023-01-18 19:04:55,2023-01-17,NKTX,"Nkarta, Inc.",Mahmood Nadir,See Remarks,S - Sale+OE,$5.49,-1122,84302,-1%,"-$6,160"
831,2023-01-18 19:04:33,2023-01-17,NKTX,"Nkarta, Inc.",Hastings Paul J,CEO,S - Sale+OE,$5.49,-3691,313106,-1%,"-$20,264"
832,2023-01-18 19:04:07,2023-01-17,NKTX,"Nkarta, Inc.",Hager Alicia J.,GC,S - Sale+OE,$5.49,-1103,57197,-2%,"-$6,055"
833,2023-01-18 19:03:28,2023-01-17,NKTX,"Nkarta, Inc.",Brandenberger Ralph,Chief Technical Officer,S - Sale+OE,$5.49,-491,28309,-2%,"-$2,696"
834,2023-01-18 19:02:49,2023-01-17,MYO,"Myomo, Inc.",Henry David A,CFO,P - Purchase,$0.33,76923,163527,+89%,"+$25,000"
835,2023-01-18 18:59:31,2023-01-17,MYO,"Myomo, Inc.",Gudonis Paul R,CEO,P - Purchase,$0.33,307692,483345,+175%,"+$100,000"
836,2023-01-18 18:59:28,2023-01-17,PDCE,"Pdc Energy, Inc.",Meyers R Scott,"SVP, CFO",S - Sale,$67.45,-2500,166690,-1%,"-$168,625"
837,2023-01-18 18:57:57,2023-01-17,PDCE,"Pdc Energy, Inc.",Peterson Lynn A,Dir,S - Sale,$66.89,-7000,247167,-3%,"-$468,234"
838,2023-01-18 18:41:47,2023-01-17,CRDO,Credo Technology Group Holding Ltd,Fleming Daniel W.,CFO,S - Sale+OE,$15.00,-6250,543825,-1%,"-$93,764"
839,2023-01-18 18:35:57,2023-01-17,PRDO,Perdoceo Education Corp,Kline John Robert,"SVP, AIU",S - Sale,$14.76,-10000,151998,-6%,"-$147,600"
840,2023-01-18 18:33:27,2023-01-13,XOS,"Xos, Inc.",Mattson George N,Dir,P - Purchase,$0.98,128666,4819247,+3%,"+$126,379"
841,2023-01-18 18:31:42,2023-01-13,PD,"Pagerduty, Inc.",Tejada Jennifer,CEO,S - Sale+OE,$28.02,-56685,823037,-6%,"-$1,588,567"
842,2023-01-18 18:27:16,2023-01-13,ZYME,Zymeworks Inc.,"Ecor1 Capital, LLC",10%,P - Purchase,$9.84,985100,9579973,+11%,"+$9,697,527"
843,2023-01-18 18:20:50,2023-01-13,BLZE,"Backblaze, Inc.",Ng Kwok Hang,10%,S - Sale,$7.55,-6000,216000,-3%,"-$45,280"
844,2023-01-18 18:20:34,2023-01-13,BLZE,"Backblaze, Inc.",Wilson Brian K,10%,S - Sale,$7.54,-6000,216000,-3%,"-$45,260"
845,2023-01-18 18:20:18,2023-01-13,BLZE,"Backblaze, Inc.",Budman Gleb,"CEO, Chairperson, 10%",S - Sale,$7.55,-6000,216000,-3%,"-$45,280"
846,2023-01-18 18:20:01,2023-01-13,BLZE,"Backblaze, Inc.",Nufire Timothy M,"Dir, 10%",S - Sale,$7.54,-6000,216000,-3%,"-$45,260"
847,2023-01-18 18:19:45,2023-01-13,BLZE,"Backblaze, Inc.",Jones Charles J.,10%,S - Sale,$7.55,-6000,216000,-3%,"-$45,280"
848,2023-01-18 18:17:50,2023-01-13,AMWL,American Well Corp,Gay Bradford,"SVP, GC",S - Sale,$3.95,-2100,750312,0%,"-$8,305"
849,2023-01-18 18:14:09,2023-01-18,CMP,Compass Minerals International Inc,Standen James D.,Chief Commercial Officer,S - Sale+OE,$46.16,-7644,29367,-21%,"-$352,847"
850,2023-01-18 18:10:27,2023-01-17,ALLO,"Allogene Therapeutics, Inc.",Bhavnagri Veer,GC,S - Sale,$7.04,-3000,580677,-1%,"-$21,120"
851,2023-01-18 18:02:15,2023-01-17,TMDX,"Transmedics Group, Inc.",Gordon Stephen,CFO,S - Sale+OE,$60.12,-5000,5714,-47%,"-$300,600"
852,2023-01-18 18:00:17,2023-01-17,CXW,"Corecivic, Inc.",Garfinkle David,"EVP, CFO",S - Sale,$11.43,-7500,324187,-2%,"-$85,719"
853,2023-01-18 18:00:13,2023-01-17,CXW,"Corecivic, Inc.","Carter, Cole G.","EVP,GC, Secretary",S - Sale,$11.45,-5000,192250,-3%,"-$57,250"
854,2023-01-18 18:00:10,2023-01-17,TMDX,"Transmedics Group, Inc.",Hassanein Waleed H,"Pres, CEO",S - Sale,$64.14,-7500,418785,-2%,"-$481,050"
855,2023-01-18 17:58:22,2023-01-13,VRDN,"Viridian Therapeutics, Inc.de",Katz Barrett,Chief Medical Officer,S - Sale+OE,$37.18,-29000,0,-100%,"-$1,078,261"
856,2023-01-18 17:58:00,2023-01-17,TMDX,"Transmedics Group, Inc.",Carey John F,VP of Operations,S - Sale+OE,$62.71,-1410,14120,-9%,"-$88,425"
857,2023-01-18 17:53:38,2023-01-18,IMMR,Immersion Corp,Akerman Aaron,CFO,S - Sale+OE,$7.51,-12112,44392,-21%,"-$90,961"
858,2023-01-18 17:51:43,2023-01-13,ALTI,"Alvarium Tiedemann Holdings, Inc.",Yu Peter,"Dir, 10%",P - Purchase,$10.00,27000,6770498,0%,"+$270,000"
859,2023-01-18 17:49:32,2022-11-04,IT,Gartner Inc,Fuchs Anne Sutherland,Dir,S - Sale,$319.17,-1221,17491,-7%,"-$389,710"
860,2023-01-18 17:39:16,2023-01-17,AXON,"Axon Enterprise, Inc.",Isner Joshua,COO,S - Sale,$185.12,-5537,235764,-2%,"-$1,024,998"
861,2023-01-18 17:30:32,2023-01-13,AKRO,"Akero Therapeutics, Inc.",Yale Catriona,Chief Development Officer,S - Sale,$50.53,-5000,81268,-6%,"-$252,651"
862,2023-01-18 17:26:59,2023-01-13,XPEL,"Xpel, Inc.",Crumly Richard K.,Dir,S - Sale,$71.07,-20000,1867241,-1%,"-$1,421,300"
863,2023-01-18 17:25:22,2023-01-17,QLYS,"Qualys, Inc.",Thakar Sumedh S,"CEO, Pres",S - Sale+OE,$107.06,-5576,181432,-3%,"-$596,984"
864,2023-01-18 17:24:47,2022-07-28,RMBI,"Richmond Mutual Bancorporation, Inc.",Blum E. Michael,Dir,P - Purchase,$13.99,1000,37585,+3%,"+$13,990"
865,2023-01-18 17:23:47,2022-11-25,LFCR,"Lifecore Biomedical, Inc. De",Wynnefield Partners Small Cap Value LP I,10%,P - Purchase,$7.97,627746,4411033,+17%,"+$5,003,136"
866,2023-01-18 17:22:31,2023-01-17,FUNC,First United Corp/md/,Rodeheaver Carissa Lynn,"COB, Pres, CEO",P - Purchase,$19.84,201,37256,+1%,"+$3,988"
867,2023-01-18 17:20:34,2023-01-17,BFI,"Burgerfi International, Inc.",John Rosatti Revocable Trust,10%,S - Sale,$1.72,-10000,3179340,0%,"-$17,231"
868,2023-01-18 17:18:41,2023-01-11,TSVT,"2Seventy Bio, Inc.",Gregory Philip D,Chief Scientific Officer,S - Sale,$10.63,-1076,99518,-1%,"-$11,436"
869,2023-01-18 17:18:36,2023-01-11,TSVT,"2Seventy Bio, Inc.",Heffron Nicola,COO,S - Sale,$10.63,-128,89242,0%,"-$1,360"
870,2023-01-18 17:18:28,2023-01-11,TSVT,"2Seventy Bio, Inc.",Leschly Nick,"Pres, CEO",S - Sale,$10.63,-2026,590626,0%,"-$21,533"
871,2023-01-18 17:18:21,2023-01-11,TSVT,"2Seventy Bio, Inc.",Baird William D III,CFO,S - Sale,$10.63,-1077,78797,-1%,"-$11,446"
872,2023-01-18 17:16:21,2023-01-17,NX,Quanex Building Products Corp,Cornett Paul,"SVP GC, Secretary",S - Sale+OE,$25.00,-2000,37627,-5%,"-$50,000"
873,2023-01-18 17:15:03,2023-01-17,ZNTL,"Zentalis Pharmaceuticals, Inc.",Gallagher Cam,Pres,S - Sale,$24.15,-10000,352011,-3%,"-$241,515"
874,2023-01-18 17:15:02,2023-01-17,NRDS,"Nerdwallet, Inc.",Yuann Kevin,Chief Business Officer,S - Sale,$10.23,-6526,199664,-3%,"-$66,754"
875,2023-01-18 17:14:59,2023-01-13,OPFI,Oppfi Inc.,Moore Jocelyn,Dir,S - Sale,$2.17,-5049,7484,-40%,"-$10,945"
876,2023-01-18 17:12:20,2023-01-17,GXO,"Gxo Logistics, Inc.",Ashe Gena L,Dir,S - Sale+OE,$52.73,-2120,0,-100%,"-$111,788"
877,2023-01-18 17:10:38,2023-01-17,CRM,"Salesforce, Inc.",Benioff Marc,"Chair, Co-CEO",S - Sale+OE,$148.16,-725,27753609,0%,"-$107,417"
878,2023-01-18 17:10:29,2023-01-17,AROW,Arrow Financial Corp,Read Colin L,Dir,S - Sale,$33.09,-600,13319,-4%,"-$19,851"
879,2023-01-18 17:08:06,2023-01-17,VCYT,"Veracyte, Inc.",Anderson Bonnie H,Dir,S - Sale+OE,$26.35,-34000,186475,-15%,"-$895,838"
880,2023-01-18 17:06:03,2023-01-17,SODI,Solitron Devices Inc,Olesen Value Fund L.P.,10%,P - Purchase,$9.89,17200,1141960,+2%,"+$170,156"
881,2023-01-18 17:04:39,2023-01-13,NEOG,Neogen Corp,Jones Douglas Edward,COO,P - Purchase,$17.91,2500,11860,+27%,"+$44,775"
882,2023-01-18 17:04:22,2023-01-13,LOCL,Local Bounti Corporation/De,Nelson Mark Joseph,Dir,S - Sale,$1.15,-9422,178739,-5%,"-$10,793"
883,2023-01-18 17:02:03,2023-01-17,CASH,"Pathward Financial, Inc.",Sharett Anthony M.,Pres,S - Sale,$46.60,-2500,30486,-8%,"-$116,500"
884,2023-01-18 17:01:59,2023-01-17,LII,Lennox International Inc,Kosel Chris,"VP-Corp Controller, CAO",S - Sale,$253.03,-150,1851,-7%,"-$37,955"
885,2023-01-18 17:01:55,2023-01-13,DRIO,Dariohealth Corp.,Raphael Erez,CEO,S - Sale,$6.21,-1200,1149935,0%,"-$7,449"
886,2023-01-18 17:00:19,2023-01-17,BE,Bloom Energy Corp,Moore Sharelynn Faye,"EVP, CMO",S - Sale+OE,$23.21,-26833,82917,-24%,"-$622,794"
887,2023-01-18 17:00:14,2023-01-17,BE,Bloom Energy Corp,Brooks Guillermo,"EVP, Sales - Americas",S - Sale+OE,$23.48,-5888,41294,-12%,"-$138,250"
888,2023-01-18 17:00:12,2023-01-17,BE,Bloom Energy Corp,Soderberg Shawn Marie,"EVP, GC, Secretary",S - Sale+OE,$23.21,-26837,387756,-6%,"-$622,887"
889,2023-01-18 17:00:11,2023-01-13,ALHC,"Alignment Healthcare, Inc.",Kumar Dinesh M.,"Chief Med, Operating Officer",S - Sale,$12.09,-9000,1117226,-1%,"-$108,818"
890,2023-01-18 16:58:25,2023-01-17,STIM,"Neuronetics, Inc.",Furlong Stephen,CFO,S - Sale,$6.13,-16050,373269,-4%,"-$98,387"
891,2023-01-18 16:56:33,2023-01-17,SWBI,"Smith & Wesson Brands, Inc.",Scott Robert L,Dir,S - Sale,$10.22,-4000,79073,-5%,"-$40,891"
892,2023-01-18 16:55:40,2023-01-13,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,$76.51,-40000,1790605,-2%,"-$3,060,269"
893,2023-01-18 16:50:12,2023-01-17,CWST,Casella Waste Systems Inc,Ligon Paul,"SVP, CHIEF REVENUE OFFICER",S - Sale,$78.72,-1352,22115,-6%,"-$106,429"
894,2023-01-18 16:38:14,2023-01-17,DUOL,"Duolingo, Inc.",Skaruppa Matthew,CFO,S - Sale,$79.31,-1156,47762,-2%,"-$91,682"
895,2023-01-18 16:37:20,2023-01-17,UMH,"Umh Properties, Inc.",Pruitt Angela D.,Dir,P - Purchase,$16.25,62,3591,+2%,"+$1,000"
896,2023-01-18 16:37:13,2023-01-13,BOAC,Bluescape Opportunities Acquisition Corp.,Brahman Capital Corp.,10%,S - Sale,$9.77,-853696,0,-100%,"-$8,340,610"
897,2023-01-18 16:36:19,2023-01-17,HCP,"Hashicorp, Inc.",Welihinda Navam,CFO,S - Sale+OE,$30.01,-12500,7851,-61%,"-$375,105"
898,2023-01-18 16:35:15,2023-01-17,CWAN,"Clearwater Analytics Holdings, Inc.",Cox James S,CFO,S - Sale+OE,$18.53,-10000,36063,-22%,"-$185,266"
899,2023-01-18 16:34:38,2023-01-17,UMH,"Umh Properties, Inc.",Mitchell William Edward,Dir,P - Purchase,$16.25,62,12885,0%,"+$1,000"
900,2023-01-18 16:34:06,2023-01-17,MAS,Masco Corp /de/,Allman Keith J.,"Pres, CEO",S - Sale,$51.40,-14177,258085,-5%,"-$728,698"
901,2023-01-18 16:30:59,2023-01-17,RMD,Resmed Inc,Douglas Robert Andrew,"Pres, COO",S - Sale,$220.43,-1500,279764,-1%,"-$330,645"
902,2023-01-18 16:30:28,2023-01-13,FTCI,"Ftc Solar, Inc.",Hunkler Sean,"Pres, CEO",S - Sale,$2.72,-6380,597758,-1%,"-$17,354"
903,2023-01-18 16:30:24,2023-01-13,UTHR,United Therapeutics Corp,Rothblatt Martine A,"Chairperson, CEO",S - Sale+OE,$261.01,-16000,644479,-2%,"-$4,176,165"
904,2023-01-18 16:30:13,2023-01-13,FTCI,"Ftc Solar, Inc.",Behnen Cathy,Chief Accounting Officer,S - Sale,$2.70,-883,142541,-1%,"-$2,384"
905,2023-01-18 16:30:09,2023-01-17,UMH,"Umh Properties, Inc.",Landy Samuel A,"Pres, CEO",P - Purchase,$16.25,123,952704,0%,"+$2,000"
906,2023-01-18 16:28:32,2023-01-17,RMD,Resmed Inc,Farrell Michael J.,CEO,S - Sale+OE,$224.37,-5675,440990,-1%,"-$1,273,269"
907,2023-01-18 16:28:00,2023-01-17,EME,"Emcor Group, Inc.",Mauricio Maxine Lum,"EVP, GC",S - Sale,$149.62,-2500,26478,-9%,"-$374,050"
908,2023-01-18 16:27:11,2023-01-17,ADT,Adt Inc.,Bresingham Daniel,"EVP, Commercial",S - Sale+OE,$9.60,-257959,1776115,-13%,"-$2,476,406"
909,2023-01-18 16:24:06,2023-01-17,ACN,Accenture Plc,Etheredge James O,Chief Exec-North America,S - Sale,$286.11,-5000,13930,-26%,"-$1,430,552"
910,2023-01-18 16:24:01,2023-01-17,EGHT,8X8 Inc /de/,Wilson Samuel C.,Interim CEO,S - Sale,$4.58,-2000,784273,0%,"-$9,167"
911,2023-01-18 16:23:30,2023-01-17,EGHT,8X8 Inc /de/,Middleton Hunter,Chief Product Officer,S - Sale,$4.58,-694,288222,0%,"-$3,179"
912,2023-01-18 16:22:55,2023-01-17,EGHT,8X8 Inc /de/,Kraus Kevin,Interim CFO,S - Sale,$4.58,-1824,133708,-1%,"-$8,356"
913,2023-01-18 16:22:38,2023-01-17,EGHT,8X8 Inc /de/,Denny Laurence,GC,S - Sale,$4.58,-717,117671,-1%,"-$3,285"
914,2023-01-18 16:19:47,2023-01-13,COIN,"Coinbase Global, Inc.",Armstrong Brian,"COB, CEO, 10%",S - Sale+OE,$51.02,-89196,0,-100%,"-$4,551,203"
915,2023-01-18 16:19:20,2023-01-17,HZNP,Horizon Therapeutics Public Ltd Co,Pasternak Andy,"EVP, Chief Strategy Officer",S - Sale,$113.03,-27129,56338,-33%,"-$3,066,323"
916,2023-01-18 16:19:15,2023-01-13,FLYW,Flywire Corp,King David R.,CTO,S - Sale,$26.51,-400,910433,0%,"-$10,603"
917,2023-01-18 16:16:48,2023-01-18,SCU,"Sculptor Capital Management, Inc.",Cohen Wayne,"Pres, COO",S - Sale,$8.58,-376,533483,0%,"-$3,226"
918,2023-01-18 16:15:40,2023-01-13,NLST,Netlist Inc,Sasaki Gail M,"VP, CFO",S - Sale,$1.64,-5125,482494,-1%,"-$8,402"
919,2023-01-18 16:15:10,2023-01-17,SES,Ses Ai Corp,Nealis Jing,CFO,S - Sale,$3.54,-12875,1456513,-1%,"-$45,520"
920,2023-01-18 16:11:13,2023-01-17,NET,"Cloudflare, Inc.",Seifert Thomas J,CFO,S - Sale+OE,$45.07,-20000,86433,-19%,"-$901,438"
921,2023-01-18 16:09:30,2023-01-15,GRAMF,Tpco Holding Corp.,Batesole Mike,CFO,S - Sale+OE,$0.24,-16258,172324,-9%,"-$3,918"
922,2023-01-18 16:08:31,2023-01-17,TDOC,"Teladoc Health, Inc.",Trencher Daniel,SVP Corporate Strategy,S - Sale,$26.80,-1000,21408,-4%,"-$26,800"
923,2023-01-18 16:08:03,2023-01-13,TW,Tradeweb Markets Inc.,Zucker Scott,"Chief Admin., Risk Officer",S - Sale+OE,$72.04,-33214,24302,-58%,"-$2,392,738"
924,2023-01-18 16:07:59,2023-01-13,MDIA,Mediaco Holding Inc.,Emmis Corp,"Dir, 10%",S - Sale,$1.58,-9701,437842,-2%,"-$15,309"
925,2023-01-18 16:06:31,2023-01-17,NGM,Ngm Biopharmaceuticals Inc,Chen Jin-Long,Chief Scientific Officer,S - Sale+OE,$5.15,-85082,908893,-9%,"-$438,308"
926,2023-01-18 16:05:29,2023-01-13,DV,"Doubleverify Holdings, Inc.",Allais Nicola T,CFO,S - Sale+OE,$23.47,-3214,54092,-6%,"-$75,430"
927,2023-01-18 16:05:22,2023-01-13,PCG,Pacific Gas & Electric Co,"Newtyn Management, LLC",10%,S - Sale,$18.91,-16756,1194081,-1%,"-$316,819"
928,2023-01-18 16:05:09,2022-12-16,MHH,"Mastech Digital, Inc.",Wadhwani Sunil,"Dir, 10%",S - Sale,$13.95,-991000,316172,-76%,"-$13,824,450"
929,2023-01-18 16:04:36,2022-09-20,RIDE,Lordstown Motors Corp.,Anderson Joseph B Jr,Dir,P - Purchase,$1.97,2000,2000,New,"+$3,942"
930,2023-01-18 16:04:19,2023-01-17,CNTX,Context Therapeutics Inc.,Lehr Martin A.,CEO,P - Purchase,$0.74,6783,949556,+1%,"+$4,995"
931,2023-01-18 16:02:37,2023-01-13,AMT,American Tower Corp /ma/,Dolan Raymond P,Dir,S - Sale+OE,$231.58,-3239,17473,-16%,"-$750,101"
932,2023-01-18 16:01:56,2023-01-13,AEHR,Aehr Test Systems,Rosati Mario M,Dir,S - Sale,$28.64,-17291,231784,-7%,"-$495,154"
933,2023-01-18 16:01:38,2023-01-13,AEHR,Aehr Test Systems,Danesh Fariba,Dir,S - Sale,$30.00,-2330,7665,-23%,"-$69,900"
934,2023-01-18 16:01:25,2023-01-13,AEHR,Aehr Test Systems,Posedel Rhea J,Dir,S - Sale,$29.90,-19600,652696,-3%,"-$586,040"
935,2023-01-18 16:01:14,2023-01-13,AEHR,Aehr Test Systems,Erickson Gayn,"Pres, CEO",S - Sale,$30.00,-50000,545749,-8%,"-$1,500,000"
936,2023-01-18 16:00:08,2023-01-13,LWAY,"Lifeway Foods, Inc.",Smolyansky Edward,10%,S - Sale,$6.00,-5000,2437439,0%,"-$30,000"
937,2023-01-18 15:27:21,2023-01-17,TDG,Transdigm Group Inc,Howley W Nicholas,Dir,S - Sale+OE,$685.24,-6500,21548,-23%,"-$4,454,030"
938,2023-01-18 15:04:30,2023-01-17,HAL,Halliburton Co,Beckwith Van H.,"EVP, Secretary, CLO",S - Sale+OE,$42.60,-4295,245731,-2%,"-$182,967"
939,2023-01-18 14:50:40,2023-01-17,CIEN,Ciena Corp,Petrik Andrew C,"VP, CONTROLLER",S - Sale,$50.89,-1000,32558,-3%,"-$50,890"
940,2023-01-18 14:44:24,2023-01-17,CIEN,Ciena Corp,Rothenstein David M,"SVP, GC",S - Sale,$50.89,-3500,256668,-1%,"-$178,115"
941,2023-01-18 14:16:56,2023-01-17,SKY,Skyline Champion Corp,Yost Mark J.,"CEO, Pres",S - Sale,$55.46,-41823,323836,-11%,"-$2,319,550"
